User,Person,Current Age,Age Range,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Income Range,Total Debt,FICO Score,EAD,PD12,PDLT,LGD
440,Nathaniel Bell,52,60,70,1967,12,Male,469 Mountain View Boulevard,,Indianapolis,IN,46256,39.77,-86.14,31114,63433,50K - 80K,122550,770,9888.905429,0.1166865475040257,0.1664564524959742,0.6077804482200647
441,Kyrie Martinez,93,100,69,1926,9,Male,748 Martin Luther King Street,91,Bronx,NY,10456,40.84,-73.87,12475,10782,0K - 20K,346,770,9888.905429,0.1166865475040257,0.1664564524959742,0.6077804482200647
442,Hattie Smith,54,60,66,1965,3,Female,2571 Plum Avenue,,Palm Bay,FL,32905,27.98,-80.66,15318,31240,20K - 50K,26005,770,9888.905429,0.1166865475040257,0.1664564524959742,0.6077804482200647
443,Camilla Bailey,30,30,65,1989,4,Female,2328 Little Creek Avenue,,Philadelphia,PA,19133,39.95,-75.16,10016,20424,0K - 20K,14743,770,9888.905429,0.1166865475040257,0.1664564524959742,0.6077804482200647
444,Kiera Allen,18,20,59,2002,2,Female,7 11th Drive,,San Antonio,TX,78210,29.45,-98.5,12677,25847,20K - 50K,46379,568,8344.536906589305,0.1108846872037914,0.1552983586097946,0.6088298952380953
445,Lylah Peres,60,60,64,1959,11,Female,2468 Spruce Drive,78,Longwood,FL,32750,28.7,-81.34,22896,46683,20K - 50K,93126,788,8640.109808,0.1112004534482758,0.1598362931034482,0.6105968339100346
446,Silas Ward,26,30,67,1993,8,Male,2484 Norfolk Drive,1,Milford,DE,19963,38.91,-75.43,18622,37968,20K - 50K,55982,788,8640.109808,0.1112004534482758,0.1598362931034482,0.6105968339100346
447,Alondra White,74,80,71,1946,1,Female,4 Plum Boulevard,4,North Richland Hills,TX,76180,32.86,-97.21,26016,39003,20K - 50K,10793,788,8640.109808,0.1112004534482758,0.1598362931034482,0.6105968339100346
448,Bryan Ajami,39,40,65,1980,9,Male,5193 East Street,77,Louisville,KY,40299,38.22,-85.74,25258,51499,50K - 80K,7226,788,8640.109808,0.1112004534482758,0.1598362931034482,0.6105968339100346
449,Kobe Carter,53,60,65,1966,12,Male,353 South Boulevard,,Princeton,NJ,8540,40.35,-74.65,0,920,0K - 20K,1914,788,8640.109808,0.1112004534482758,0.1598362931034482,0.6105968339100346
450,Abril Perry,52,60,66,1968,2,Female,401 Bayview Lane,,Los Angeles,CA,90018,34.02,-118.31,14553,29673,20K - 50K,12950,788,8640.109808,0.1112004534482758,0.1598362931034482,0.6105968339100346
451,Lydia Moore,70,70,70,1950,2,Female,888 Lincoln Street,,Duluth,MN,55807,46.78,-92.11,17474,27772,20K - 50K,14408,788,8640.109808,0.1112004534482758,0.1598362931034482,0.6105968339100346
452,Kolton Bailey,73,80,71,1947,1,Male,80773 Essex Avenue,,Waukesha,WI,53188,43.01,-88.23,27546,38809,20K - 50K,19912,788,8640.109808,0.1112004534482758,0.1598362931034482,0.6105968339100346
453,Ty Jackson,61,70,66,1958,11,Male,8001 Essex Boulevard,,Milwaukee,WI,53210,43.06,-87.96,15487,31579,20K - 50K,52419,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
454,Edward Abe,25,30,64,1994,8,Male,55 Third Drive,,Elmwood Park,IL,60707,41.92,-87.81,20902,42617,20K - 50K,67590,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
455,Amirah Ryan,22,30,68,1997,6,Female,5138 Park Drive,,Homewood,IL,60430,41.55,-87.66,25689,52379,50K - 80K,107734,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
456,Salma Rogers,46,50,67,1973,10,Female,31 Oak Avenue,,Columbia,SC,29229,34,-81.03,23917,48762,20K - 50K,143208,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
457,Ellianna Cooper,42,50,68,1978,2,Female,794 Lake Street,,Township Of Washington,NJ,7676,40.98,-74.06,37908,77288,50K - 80K,46160,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
458,Joslyn Faraday,85,90,67,1934,10,Female,577 12th Lane,,Lakewood,NJ,8701,40.09,-74.21,13006,9795,0K - 20K,396,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
459,Cayson Wood,49,50,65,1970,4,Male,6829 Main Boulevard,,Pana,IL,62557,39.38,-89.07,15676,31957,20K - 50K,12347,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
460,Titan Harris,39,40,70,1980,5,Male,546 First Avenue,871,Maryville,MO,64468,40.34,-94.87,18226,37165,20K - 50K,0,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
461,Andrew Turner,37,40,69,1983,1,Male,9550 Jefferson Street,7,West Bloomfield,MI,48322,42.56,-83.38,32423,66111,50K - 80K,98102,771,9197.162687186112,0.1241963901273885,0.1708537229299363,0.6059085167999999
462,Bodhi Nguyen,47,50,65,1972,10,Male,708 George Street,,Camilla,GA,31730,31.22,-84.21,13759,28055,20K - 50K,12475,829,8677.026897311967,0.082189834,0.1282496038961039,0.6016435326797385
463,Andrew Young,37,40,73,1983,2,Male,169 Oak Street,,Seneca,PA,16346,41.37,-79.7,16237,33108,20K - 50K,44044,829,8677.026897311967,0.082189834,0.1282496038961039,0.6016435326797385
464,Chaya Howard,42,50,68,1977,12,Female,28 Hillside Boulevard,4,Canton,MI,48188,42.3,-83.48,32078,65403,50K - 80K,80057,784,9376.033349,0.1104466045751633,0.1579764003267973,0.6108709062500001
465,Sebastian Howard,39,40,68,1980,11,Male,2773 El Camino Lane,50,Muncie,IN,47304,40.19,-85.39,20644,42086,20K - 50K,79530,784,9376.033349,0.1104466045751633,0.1579764003267973,0.6108709062500001
466,Timothy Anderson,30,30,68,1989,7,Male,498 Mountain View Avenue,,Mackinaw,IL,61755,40.53,-89.35,23199,47300,20K - 50K,93788,784,9376.033349,0.1104466045751633,0.1579764003267973,0.6108709062500001
467,Emberly Young,82,90,66,1937,9,Female,9952 South Lane,,East Hartford,CT,6108,41.76,-72.61,20065,22726,20K - 50K,1692,784,9376.033349,0.1104466045751633,0.1579764003267973,0.6108709062500001
468,Sylvia Thomas,39,40,69,1980,4,Female,251 Main Lane,,Kokomo,IN,46901,40.47,-86.13,16794,34241,20K - 50K,79551,784,9376.033349,0.1104466045751633,0.1579764003267973,0.6108709062500001
469,Tommy Brown,51,60,65,1968,11,Male,1209 George Drive,,Fayetteville,NC,28312,34.93,-78.72,18376,37467,20K - 50K,50461,784,9376.033349,0.1104466045751633,0.1579764003267973,0.6108709062500001
470,Macy Anwar,46,50,73,1974,2,Female,2794 Seventh Drive,2,Millington,TN,38053,35.33,-89.88,19115,38971,20K - 50K,0,784,9376.033349,0.1104466045751633,0.1579764003267973,0.6108709062500001
471,Jayla Jenkins,59,60,66,1960,12,Female,26 Martin Luther King Drive,,Houston,TX,77081,29.76,-95.38,15862,32347,20K - 50K,82667,784,9376.033349,0.1104466045751633,0.1579764003267973,0.6108709062500001
472,Kyleigh Rogers,55,60,73,1964,11,Female,446 Birch Drive,,La Follette,TN,37766,36.37,-84.12,13522,27572,20K - 50K,59404,797,9497.259342949004,0.1013965032894736,0.150350906,0.6074882731788079
473,Annika Rivera,50,50,69,1969,4,Female,8886 Little Creek Street,1,Edgerton,WI,53534,42.83,-89.07,21348,43529,20K - 50K,126175,797,9497.259342949004,0.1013965032894736,0.150350906,0.6074882731788079
474,Armani Edwards,52,60,67,1968,2,Male,142 First Drive,,Dallas,TX,75227,32.79,-96.76,13799,28137,20K - 50K,88482,797,9497.259342949004,0.1013965032894736,0.150350906,0.6074882731788079
475,Luella Perry,41,50,57,1978,7,Female,14 Valley Drive,,Poca,WV,25159,38.47,-81.81,18666,38059,20K - 50K,68220,634,9109.088730436592,0.1231299411764706,0.1707267853736088,0.6110413376205788
476,Danielle Carter,25,30,69,1994,9,Female,76009 Valley Stream Boulevard,,Waukegan,IL,60085,42.37,-87.86,15770,32160,20K - 50K,62803,634,9109.088730436592,0.1231299411764706,0.1707267853736088,0.6110413376205788
477,Lainey Gutierrez,59,60,68,1960,11,Female,2475 Little Creek Boulevard,,Leander,TX,78641,30.56,-97.86,25872,52754,50K - 80K,38191,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
478,Kenny Gray,53,60,73,1966,9,Male,94 Jefferson Drive,8211,Tyler,TX,75706,32.32,-95.3,14811,30198,20K - 50K,40950,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
479,Kace Chen,53,60,68,1966,5,Male,809 Mountain View Boulevard,,Olathe,KS,66062,38.88,-94.81,30232,61646,50K - 80K,0,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
480,Simeon Cruz,47,50,75,1972,10,Male,130 Lincoln Drive,159,Nashport,OH,43830,40.04,-82.12,21156,43133,20K - 50K,44263,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
481,Julieta Gao,35,40,66,1984,6,Female,9006 Ocean Boulevard,,Philadelphia,PA,19138,39.95,-75.16,16114,32855,20K - 50K,94228,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
482,Ismael Masvidal,41,50,65,1979,2,Male,9684 Grant Drive,,Waynesboro,VA,22980,38.06,-78.9,18531,37786,20K - 50K,107692,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
483,Aubree Wright,39,40,65,1980,10,Female,675 Fifth Avenue,,Baton Rouge,LA,70815,30.44,-91.12,17412,35501,20K - 50K,78801,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
484,Freya Garcia,43,50,61,1976,7,Female,57799 Oak Boulevard,3380,Buffalo,NY,14211,42.88,-78.85,12220,24917,20K - 50K,36101,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
485,Sariah Fisher,31,40,69,1988,3,Female,4238 Birch Lane,,Wildersville,TN,38388,35.78,-88.36,14435,29433,20K - 50K,61260,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
486,Rhys Faraday,43,50,66,1976,4,Male,385 Pine Drive,,Newport,RI,2840,41.47,-71.3,24194,49328,20K - 50K,6197,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
487,Jaxton Adams,56,60,70,1963,5,Male,4943 Martin Luther King Lane,,Kissimmee,FL,34743,28.3,-81.41,13964,28476,20K - 50K,0,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
488,Tara Long,60,60,65,1959,7,Female,822 Lake Drive,,Miami,FL,33175,25.77,-80.2,18828,38394,20K - 50K,69393,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
489,Cason Sanders,29,30,66,1990,7,Male,7333 George Street,,Buckeye,AZ,85396,33.56,-112.57,25449,51891,50K - 80K,83166,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
490,Kairo Mitchell,30,30,60,1989,6,Male,978 Wessex Avenue,,Piney Flats,TN,37686,36.44,-82.34,22388,45649,20K - 50K,150985,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
491,Laura Green,63,70,68,1956,11,Female,412 Spruce Boulevard,,Albany,NY,12206,42.66,-73.79,15490,31582,20K - 50K,23359,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
492,Madeline El-Mafouk,27,30,65,1993,2,Female,711 Norfolk Drive,7,Wellsville,OH,43968,40.6,-80.65,16314,33266,20K - 50K,0,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
493,Guillermo Morales,62,70,61,1957,9,Male,641 Martin Luther King Avenue,,Bernalillo,NM,87004,35.31,-106.55,15966,29769,20K - 50K,14542,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
494,Blaire Wright,32,40,68,1987,6,Female,9384 Ocean Avenue,,Bartlesville,OK,74003,36.73,-95.94,16453,33548,20K - 50K,31183,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
495,Jon Adams,59,60,62,1961,2,Male,621 Rose Avenue,,Pomona,CA,91768,34.06,-117.79,16025,32678,20K - 50K,44434,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
496,Lila Parker,56,60,67,1963,5,Female,899 Maple Street,,Coshocton,OH,43812,40.26,-81.84,15603,31814,20K - 50K,43140,693,8600.205980590643,0.099012992,0.1477806589785832,0.6033507623762376
497,Marvin Anwar,45,50,59,1975,2,Male,9604 Catherine Drive,,Rego Park,NY,11374,40.72,-73.86,25109,51196,50K - 80K,67164,631,8532.449877037148,0.1200090360655737,0.1647461967213115,0.6118560246710526
498,Thea Johnson,59,60,60,1960,6,Female,1892 Catherine Street,,Cave City,KY,42127,37.13,-85.96,13456,27439,20K - 50K,84665,631,8532.449877037148,0.1200090360655737,0.1647461967213115,0.6118560246710526
499,Jairo Xi,75,80,64,1945,2,Male,3095 Eighth Drive,63,Grand Rapids,MI,49534,42.97,-85.77,21663,42812,20K - 50K,22171,631,8532.449877037148,0.1200090360655737,0.1647461967213115,0.6118560246710526
500,Isaias Ross,51,60,72,1968,4,Male,865 Wessex Lane,,Cookeville,TN,38501,36.15,-85.5,15955,32531,20K - 50K,78193,631,8532.449877037148,0.1200090360655737,0.1647461967213115,0.6118560246710526
501,Stefan Thomas,49,50,58,1970,12,Male,469 Catherine Avenue,,San Antonio,TX,78209,29.45,-98.5,36852,75137,50K - 80K,175263,631,8532.449877037148,0.1200090360655737,0.1647461967213115,0.6118560246710526
502,Holden Taylor,26,30,70,1993,7,Male,349 First Drive,,Atlanta,GA,30318,33.78,-84.44,24382,49713,20K - 50K,91776,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
503,Destiny Reyes,28,30,65,1992,1,Female,769 Madison Drive,,Tucson,AZ,85756,32.07,-110.92,16238,33106,20K - 50K,108695,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
504,Aaden Campbell,33,40,69,1986,3,Male,858 Plum Avenue,,Scarborough,ME,4074,43.59,-70.33,29237,59613,50K - 80K,36199,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
505,Keyla Moore,23,30,63,1996,11,Female,994 Second Lane,,Suitland,MD,20746,38.83,-76.92,23340,47589,20K - 50K,114020,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
506,Casey El-Mafouk,53,60,65,1966,5,Male,7571 George Street,,Washington Court House,OH,43160,39.53,-83.43,16544,33729,20K - 50K,0,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
507,Zane Bailey,48,50,66,1971,9,Male,829 Grant Boulevard,9,Oswego,NY,13126,43.45,-76.5,20447,41690,20K - 50K,69869,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
508,Jaxx Ward,38,40,71,1982,1,Male,10 Norfolk Boulevard,10,Wichita,KS,67212,37.68,-97.34,22638,46160,20K - 50K,87459,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
509,Darius Taylor,76,80,70,1944,2,Male,4937 Maple Lane,,Port Orchard,WA,98366,47.54,-122.58,21219,30248,20K - 50K,35766,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
510,Keenan Allen,22,30,65,1997,4,Male,4932 South Boulevard,,Moorhead,MN,56560,46.86,-96.75,20214,41214,20K - 50K,130538,763,8245.088530823927,0.1029717487684729,0.1469067224958949,0.609729313
511,Aiyana Abe,21,30,68,1998,4,Female,7914 Essex Boulevard,46,Toledo,OH,43623,41.66,-83.58,21660,44160,20K - 50K,134173,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
512,Santana Myers,30,30,68,1989,3,Male,5142 Little Creek Street,,Edmond,OK,73034,35.67,-97.41,33736,68784,50K - 80K,198417,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
513,Mae Farhad,49,50,66,1970,10,Female,981 Fifth Boulevard,,Fort Morgan,CO,80701,40.26,-103.79,16910,34480,20K - 50K,58795,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
514,Amiya Mitchell,58,60,65,1962,1,Female,645 Hillside Lane,3,Roan Mountain,TN,37687,36.18,-82.07,12427,25334,20K - 50K,182,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
515,Cassidy Anwar,28,30,70,1991,3,Female,19 El Camino Drive,1,Phoenix,AZ,85022,33.62,-112.05,26023,53053,50K - 80K,42396,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
516,Trey Carter,83,90,65,1936,7,Male,3241 Park Lane,,Albuquerque,NM,87121,35.11,-106.62,15385,16611,0K - 20K,1797,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
517,Morgan Gao,47,50,67,1972,7,Male,30 First Lane,9,Johnstown,OH,43031,40.15,-82.68,22934,46763,20K - 50K,65106,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
518,Jazmin Clark,80,80,59,1939,10,Female,4259 East Lane,,Lancaster,PA,17603,40.04,-76.3,19945,34819,20K - 50K,2971,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
519,Pablo Hall,49,50,63,1970,4,Male,227 Little Creek Street,258,Bristol,CT,6010,41.68,-72.94,25405,51802,50K - 80K,91118,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
520,Amber Jenkins,77,80,72,1942,5,Female,8407 Littlewood Street,,Bradenton,FL,34207,27.48,-82.57,13972,31555,20K - 50K,12777,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
521,Aydin Miller,49,50,67,1970,8,Male,468 Park Lane,,Grantham,PA,17027,40.23,-77.02,21728,44303,20K - 50K,53407,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
522,Jaelyn Diaz,61,70,70,1958,3,Female,4155 Spruce Avenue,,Thorofare,NJ,8086,39.85,-75.18,28663,58433,50K - 80K,48231,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
523,Vihaan Cook,56,60,66,1963,5,Male,603 Lake Avenue,,Los Angeles,CA,90007,34.02,-118.28,13002,26510,20K - 50K,53023,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
524,Douglas Bell,50,50,60,1969,11,Male,320 Second Street,,Southaven,MS,38671,34.97,-89.99,18861,38458,20K - 50K,65836,696,8474.789410224379,0.093329554,0.1415353385335413,0.6023964395604395
525,Princess Cooper,41,50,66,1979,2,Female,2079 Maple Drive,,Mount Union,PA,17066,40.38,-77.88,14650,29864,20K - 50K,44902,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
526,Makayla Garcia,27,30,61,1993,1,Female,883 Federal Street,240,Depew,NY,14043,42.91,-78.7,19983,40744,20K - 50K,50803,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
527,Lennon Lewis,53,60,67,1966,6,Male,822 Ocean Street,,Hinsdale,IL,60521,41.8,-87.92,92938,189490,150K - 200K,448929,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
528,Lauryn James,90,90,75,1929,11,Female,6245 River Lane,,Poughkeepsie,NY,12603,41.69,-73.92,27934,51717,50K - 80K,418,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
529,William Foster,29,30,64,1990,8,Male,1734 George Drive,,San Francisco,CA,94134,37.72,-122.41,20536,41873,20K - 50K,76725,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
530,Amora Jenkins,47,50,67,1972,7,Female,45 Ocean Lane,37,Batavia,IL,60510,41.85,-88.3,33701,68710,50K - 80K,201796,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
531,Maria Kelly,29,30,69,1990,5,Female,637 Littlewood Drive,,Prince George,VA,23875,37.22,-77.28,22059,44976,20K - 50K,80109,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
532,Belle Parker,23,30,65,1996,9,Female,871 Second Street,10,El Cajon,CA,92020,32.79,-116.96,20947,42711,20K - 50K,48493,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
533,Paislee Collins,28,30,64,1991,6,Female,5367 Pine Avenue,,Gadsden,AL,35902,34.01,-86.01,19474,39708,20K - 50K,113715,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
534,Foster Rivera,58,60,67,1961,8,Male,845 Littlewood Boulevard,,Harbor City,CA,90710,33.79,-118.29,22032,44924,20K - 50K,27297,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
535,Edward Farhad,59,60,62,1961,2,Male,795 Tenth Street,,Garland,TX,75040,32.91,-96.62,18408,37536,20K - 50K,63386,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
536,Seth Butler,49,50,66,1970,6,Male,6593 North Avenue,,Minneapolis,MN,55429,44.96,-93.26,18660,38039,20K - 50K,27179,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
537,Jason Campbell,25,30,67,1994,8,Male,2484 Essex Avenue,,North Haven,CT,6473,41.38,-72.85,29231,59599,50K - 80K,79126,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
538,Liv Evans,56,60,68,1963,11,Female,5814 Ocean Street,60,Fall River Mills,CA,96028,41.01,-121.47,13723,27981,20K - 50K,62926,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
539,Eliseo Price,50,50,62,1969,11,Male,6669 Burns Street,,Torrington,CT,6790,41.83,-73.12,22401,45674,20K - 50K,83331,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
540,Liana Jones,46,50,66,1973,9,Female,3276 Maple Street,,Waukegan,IL,60085,42.37,-87.86,15770,32150,20K - 50K,47179,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
541,Marie Rivera,23,30,70,1996,4,Female,532 Lake Drive,,Waldorf,MD,20603,38.64,-76.9,35114,71590,50K - 80K,60635,717,8156.7725647588195,0.1034814716981132,0.1509057358490566,0.6065168999999999
